name: WX-T
time                           value
2020-01-25T22:40:08Z           6.70
2020-01-25T22:45:09Z           6.70
2020-01-25T22:50:04Z           6.70
2020-01-25T22:55:09Z           6.80
2020-01-25T23:00:05Z           6.80
2020-01-25T23:05:03Z           6.80
2020-01-25T23:10:07Z           6.70
2020-01-25T23:15:08Z           6.60
2020-01-25T23:20:09Z           6.60
2020-01-25T23:25:05Z           6.70
2020-01-25T23:30:10Z           6.70
2020-01-25T23:35:03Z           6.70
2020-01-25T23:40:09Z           6.70
2020-01-25T23:45:03Z           6.70
2020-01-25T23:50:05Z           6.70
2020-01-25T23:55:04Z           6.60
2020-01-26T00:00:09Z           6.60
2020-01-26T00:05:03Z           6.60
2020-01-26T00:10:08Z           6.80
2020-01-26T00:15:09Z           6.80
2020-01-26T00:20:03Z           6.80
2020-01-26T00:25:08Z           6.60
2020-01-26T00:30:09Z           6.60
2020-01-26T00:35:03Z           6.60
2020-01-26T00:40:09Z           6.60
2020-01-26T00:45:04Z           6.60
2020-01-26T00:50:04Z           6.60
2020-01-26T00:55:08Z           6.60
2020-01-26T01:00:06Z           6.60
2020-01-26T01:05:03Z           6.60
2020-01-26T01:10:09Z           6.60
2020-01-26T01:15:09Z           6.60
2020-01-26T01:20:03Z           6.60
2020-01-26T01:25:09Z           6.60
2020-01-26T01:30:09Z           6.60
2020-01-26T01:35:03Z           6.60
2020-01-26T01:40:09Z           6.80
2020-01-26T01:45:04Z           6.80
2020-01-26T01:50:08Z           6.80
2020-01-26T01:55:03Z           6.70
2020-01-26T02:00:05Z           6.70
2020-01-26T02:05:09Z           6.70
2020-01-26T02:10:03Z           6.70
2020-01-26T02:15:09Z           6.70
2020-01-26T02:20:04Z           6.70
2020-01-26T02:25:04Z           6.80
2020-01-26T02:30:10Z           6.80
2020-01-26T02:35:03Z           6.80
2020-01-26T02:40:09Z           6.70
2020-01-26T02:45:03Z           6.70
2020-01-26T02:50:08Z           6.70
2020-01-26T02:55:03Z           6.70
2020-01-26T03:00:09Z           6.70
2020-01-26T03:05:03Z           6.70
2020-01-26T03:10:09Z           6.60
2020-01-26T03:15:05Z           6.60
2020-01-26T03:20:04Z           6.60
2020-01-26T03:25:07Z           6.70
2020-01-26T03:30:10Z           6.60
2020-01-26T03:35:04Z           6.60
2020-01-26T03:40:08Z           6.60
2020-01-26T03:45:04Z           6.60
2020-01-26T03:50:09Z           6.60
2020-01-26T03:55:03Z           6.60
2020-01-26T04:00:09Z           6.60
2020-01-26T04:05:03Z           6.60
2020-01-26T04:10:04Z           6.60
2020-01-26T04:15:08Z           6.60
2020-01-26T04:20:09Z           6.60
2020-01-26T04:25:04Z           6.60
2020-01-26T04:30:10Z           6.60
2020-01-26T04:35:03Z           6.60
2020-01-26T04:40:09Z           6.60
2020-01-26T04:45:03Z           6.60
2020-01-26T04:50:04Z           6.60
2020-01-26T04:55:09Z           6.60
2020-01-26T05:00:04Z           6.60
2020-01-26T05:05:04Z           6.60
2020-01-26T05:10:08Z           6.70
2020-01-26T05:15:03Z           6.70
2020-01-26T05:20:03Z           6.70
2020-01-26T05:25:07Z           6.60
2020-01-26T05:30:10Z           6.60
2020-01-26T05:35:03Z           6.60
2020-01-26T05:40:04Z           6.60
2020-01-26T05:45:08Z           6.50
2020-01-26T05:50:03Z           6.50
2020-01-26T05:55:09Z           6.60
2020-01-26T06:00:04Z           6.60
2020-01-26T06:05:09Z           6.60
2020-01-26T06:10:04Z           6.50
2020-01-26T06:15:09Z           6.50
2020-01-26T06:20:03Z           6.50
2020-01-26T06:25:07Z           6.50
2020-01-26T06:30:09Z           6.50
2020-01-26T06:35:03Z           6.50
2020-01-26T06:40:08Z           6.50
2020-01-26T06:45:03Z           6.50
2020-01-26T06:50:09Z           6.50
2020-01-26T06:55:04Z           6.50
2020-01-26T07:00:10Z           6.50
2020-01-26T07:05:05Z           6.50
2020-01-26T07:10:08Z           6.60
2020-01-26T07:15:04Z           6.60
2020-01-26T07:20:09Z           6.60
2020-01-26T07:25:04Z           6.70
2020-01-26T07:30:10Z           6.70
2020-01-26T07:35:04Z           6.70
2020-01-26T07:40:03Z           6.80
2020-01-26T07:45:04Z           6.70
2020-01-26T07:50:10Z           6.70
2020-01-26T07:55:05Z           6.80
2020-01-26T08:00:09Z           6.80
2020-01-26T08:05:04Z           6.80
2020-01-26T08:10:09Z           7.30
2020-01-26T08:15:03Z           7.30
2020-01-26T08:20:09Z           7.30
2020-01-26T08:25:04Z           7.70
2020-01-26T08:30:09Z           7.70
2020-01-26T08:35:03Z           7.70
2020-01-26T08:40:09Z           7.80
2020-01-26T08:45:09Z           7.80
2020-01-26T08:50:03Z           7.80
2020-01-26T08:55:09Z           7.90
2020-01-26T09:00:10Z           8.00
2020-01-26T09:05:04Z           8.00
2020-01-26T09:10:09Z           7.90
2020-01-26T09:15:03Z           7.90
2020-01-26T09:20:09Z           7.90
2020-01-26T09:25:03Z           7.70
2020-01-26T09:30:09Z           7.70
2020-01-26T09:35:04Z           7.70
2020-01-26T09:40:08Z           7.60
2020-01-26T09:45:09Z           7.60
2020-01-26T09:50:03Z           7.60
2020-01-26T09:55:08Z           8.00
2020-01-26T10:00:09Z           8.00
2020-01-26T10:05:03Z           8.00
2020-01-26T10:10:03Z           7.80
2020-01-26T10:15:09Z           7.80
2020-01-26T10:20:09Z           7.80
2020-01-26T10:25:03Z           7.90
2020-01-26T10:30:09Z           7.90
2020-01-26T10:35:04Z           7.90
2020-01-26T10:40:09Z           7.60
2020-01-26T10:45:04Z           7.60
2020-01-26T10:50:08Z           7.60
2020-01-26T10:55:08Z           7.80
2020-01-26T11:00:05Z           7.80
2020-01-26T11:05:09Z           7.80
2020-01-26T11:10:08Z           8.00
2020-01-26T11:15:04Z           8.10
2020-01-26T11:20:08Z           8.10
2020-01-26T11:25:03Z           8.60
2020-01-26T11:30:09Z           8.70
2020-01-26T11:35:03Z           8.70
2020-01-26T11:40:10Z           9.30
2020-01-26T11:45:09Z           9.30
2020-01-26T11:50:03Z           9.30
2020-01-26T11:55:08Z           9.30
2020-01-26T12:00:09Z           9.30
2020-01-26T12:05:04Z           9.30
2020-01-26T12:10:09Z           9.00
2020-01-26T12:15:04Z           9.00
2020-01-26T12:20:04Z           9.00
2020-01-26T12:25:03Z           9.10
2020-01-26T12:30:09Z           9.20
2020-01-26T12:35:04Z           9.20
2020-01-26T12:40:09Z           8.90
2020-01-26T12:45:04Z           8.80
2020-01-26T12:50:08Z           8.80
2020-01-26T12:55:09Z           8.60
2020-01-26T13:00:05Z           8.60
2020-01-26T13:05:09Z           8.60
2020-01-26T13:10:09Z           8.90
2020-01-26T13:15:03Z           9.00
2020-01-26T13:20:04Z           9.00
2020-01-26T13:25:08Z           9.30
2020-01-26T13:30:09Z           9.30
2020-01-26T13:35:04Z           9.30
2020-01-26T13:40:09Z           8.80
2020-01-26T13:45:04Z           8.70
2020-01-26T13:50:09Z           8.70
2020-01-26T13:55:03Z           8.40
2020-01-26T14:00:10Z           8.40
2020-01-26T14:05:04Z           8.40
2020-01-26T14:10:04Z           8.30
2020-01-26T14:15:03Z           8.20
2020-01-26T14:20:04Z           8.20
2020-01-26T14:25:08Z           8.00
2020-01-26T14:30:10Z           8.10
2020-01-26T14:35:08Z           8.10
2020-01-26T14:40:09Z           8.10
2020-01-26T14:45:04Z           8.10
2020-01-26T14:50:04Z           8.10
2020-01-26T14:55:09Z           7.90
2020-01-26T15:00:10Z           7.90
2020-01-26T15:05:04Z           7.90
2020-01-26T15:10:08Z           7.60
2020-01-26T15:15:04Z           7.60
2020-01-26T15:20:08Z           7.60
2020-01-26T15:25:09Z           7.40
2020-01-26T15:30:08Z           7.40
2020-01-26T15:35:09Z           7.40
2020-01-26T15:40:04Z           7.30
2020-01-26T15:45:09Z           7.30
2020-01-26T15:50:04Z           7.30
2020-01-26T15:55:03Z           7.30
2020-01-26T16:00:07Z           7.20
2020-01-26T16:05:08Z           7.20
2020-01-26T16:10:03Z           7.10
2020-01-26T16:15:09Z           7.10
2020-01-26T16:20:03Z           7.10
2020-01-26T16:25:08Z           6.90
2020-01-26T16:30:10Z           6.90
2020-01-26T16:35:04Z           6.90
2020-01-26T16:40:09Z           6.90
2020-01-26T16:45:10Z           6.90
2020-01-26T16:50:05Z           6.90
2020-01-26T16:55:08Z           6.90
2020-01-26T17:00:09Z           6.90
2020-01-26T17:05:04Z           6.90
2020-01-26T17:10:09Z           6.70
2020-01-26T17:15:04Z           6.70
2020-01-26T17:20:04Z           6.70
2020-01-26T17:25:08Z           6.30
2020-01-26T17:30:10Z           6.30
2020-01-26T17:35:04Z           6.30
2020-01-26T17:40:08Z           6.50
2020-01-26T17:45:09Z           6.50
2020-01-26T17:50:04Z           6.50
2020-01-26T17:55:05Z           6.60
2020-01-26T18:00:09Z           6.60
2020-01-26T18:05:04Z           6.60
2020-01-26T18:10:09Z           6.60
2020-01-26T18:15:04Z           6.60
2020-01-26T18:20:09Z           6.60
2020-01-26T18:25:03Z           6.40
2020-01-26T18:30:10Z           6.40
2020-01-26T18:35:04Z           6.40
2020-01-26T18:40:08Z           6.10
2020-01-26T18:45:03Z           6.10
2020-01-26T18:50:08Z           6.10
2020-01-26T18:55:08Z           6.10
2020-01-26T19:00:09Z           6.10
2020-01-26T19:05:04Z           6.10
2020-01-26T19:10:09Z           6.00
2020-01-26T19:15:04Z           6.00
2020-01-26T19:20:09Z           6.00
2020-01-26T19:25:09Z           5.90
2020-01-26T19:30:05Z           5.90
2020-01-26T19:35:09Z           5.90
2020-01-26T19:40:05Z           5.70
2020-01-26T19:45:09Z           5.60
2020-01-26T19:50:04Z           5.60
2020-01-26T19:55:09Z           5.80
2020-01-26T20:00:09Z           5.80
2020-01-26T20:05:08Z           5.80
2020-01-26T20:10:08Z           6.00
2020-01-26T20:15:04Z           6.00
2020-01-26T20:20:09Z           6.00
2020-01-26T20:25:03Z           5.60
2020-01-26T20:30:06Z           5.60
2020-01-26T20:35:08Z           5.60
2020-01-26T20:40:03Z           5.60
2020-01-26T20:45:09Z           5.50
2020-01-26T20:50:04Z           5.50
2020-01-26T20:55:08Z           5.80
2020-01-26T21:00:10Z           5.80
2020-01-26T21:05:03Z           5.80
2020-01-26T21:10:08Z           5.70
2020-01-26T21:15:04Z           5.70
2020-01-26T21:20:04Z           5.70
2020-01-26T21:25:08Z           5.60
2020-01-26T21:30:05Z           5.60
2020-01-26T21:35:09Z           5.60
2020-01-26T21:40:03Z           5.80
2020-01-26T21:45:09Z           5.80
2020-01-26T21:50:04Z           5.80
2020-01-26T21:55:09Z           5.90
2020-01-26T22:00:09Z           5.80
2020-01-26T22:05:03Z           5.80
2020-01-26T22:10:08Z           5.80
2020-01-26T22:15:10Z           5.80
2020-01-26T22:20:03Z           5.80
2020-01-26T22:25:03Z           6.00
2020-01-26T22:30:05Z           6.00
2020-01-26T22:35:09Z           6.00
2020-01-26T22:40:03Z           6.00
2020-01-26T22:45:04Z           6.00
2020-01-26T22:50:09Z           6.00
2020-01-26T22:55:03Z           6.00
2020-01-26T23:00:10Z           6.00
2020-01-26T23:05:04Z           6.00
2020-01-26T23:10:08Z           5.70
2020-01-26T23:15:04Z           5.70
2020-01-26T23:20:08Z           5.70
2020-01-26T23:25:03Z           5.80
2020-01-26T23:30:09Z           5.80
2020-01-26T23:35:04Z           5.80
2020-01-26T23:40:09Z           5.30
2020-01-26T23:45:04Z           5.30
2020-01-26T23:50:04Z           5.30
2020-01-26T23:55:04Z           5.30
2020-01-27T00:00:05Z           5.30
2020-01-27T00:05:09Z           5.30
2020-01-27T00:10:04Z           5.70
2020-01-27T00:15:04Z           5.80
2020-01-27T00:20:04Z           5.80
2020-01-27T00:25:09Z           5.80
2020-01-27T00:30:10Z           5.80
2020-01-27T00:35:04Z           5.80
2020-01-27T00:40:09Z           5.60
2020-01-27T00:45:03Z           5.60
2020-01-27T00:50:04Z           5.60
2020-01-27T00:55:09Z           5.80
2020-01-27T01:00:05Z           5.80
2020-01-27T01:05:08Z           5.80
2020-01-27T01:10:09Z           5.80
2020-01-27T01:15:04Z           5.80
2020-01-27T01:20:08Z           5.80
2020-01-27T01:25:03Z           5.70
2020-01-27T01:30:09Z           5.70
2020-01-27T01:35:03Z           5.70
2020-01-27T01:40:08Z           5.80
2020-01-27T01:45:03Z           5.80
2020-01-27T01:50:04Z           5.80
2020-01-27T01:55:06Z           5.80
2020-01-27T02:00:10Z           5.80
2020-01-27T02:05:04Z           5.80
2020-01-27T02:10:09Z           5.80
2020-01-27T02:15:04Z           5.80
2020-01-27T02:20:04Z           5.80
2020-01-27T02:25:09Z           5.50
2020-01-27T02:30:09Z           5.50
2020-01-27T02:35:04Z           5.50
2020-01-27T02:40:04Z           5.50
2020-01-27T02:45:05Z           5.50
2020-01-27T02:50:08Z           5.50
2020-01-27T02:55:09Z           5.60
2020-01-27T03:00:09Z           5.60
2020-01-27T03:05:04Z           5.60
2020-01-27T03:10:09Z           5.70
2020-01-27T03:15:08Z           5.70
2020-01-27T03:20:04Z           5.70
2020-01-27T03:25:08Z           5.70
2020-01-27T03:30:09Z           5.70
2020-01-27T03:35:04Z           5.70
2020-01-27T03:40:09Z           5.80
2020-01-27T03:45:03Z           5.70
2020-01-27T03:50:04Z           5.70
2020-01-27T03:55:09Z           5.60
2020-01-27T04:00:09Z           5.70
2020-01-27T04:05:05Z           5.70
2020-01-27T04:10:04Z           5.50
2020-01-27T04:15:09Z           5.50
2020-01-27T04:20:03Z           5.50
2020-01-27T04:25:04Z           5.40
2020-01-27T04:30:09Z           5.40
2020-01-27T04:35:04Z           5.40
2020-01-27T04:40:08Z           5.10
2020-01-27T04:45:03Z           5.10
2020-01-27T04:50:09Z           5.10
2020-01-27T04:55:04Z           4.60
2020-01-27T05:00:09Z           4.60
2020-01-27T05:05:03Z           4.60
2020-01-27T05:10:09Z           4.00
2020-01-27T05:15:09Z           4.10
2020-01-27T05:20:04Z           4.10
2020-01-27T05:25:09Z           4.20
2020-01-27T05:30:08Z           4.20
2020-01-27T05:35:03Z           4.20
2020-01-27T05:40:04Z           3.90
2020-01-27T05:45:07Z           3.80
2020-01-27T05:50:09Z           3.80
2020-01-27T05:55:03Z           3.50
2020-01-27T06:00:09Z           3.40
2020-01-27T06:05:03Z           3.40
2020-01-27T06:10:09Z           3.60
2020-01-27T06:15:04Z           3.60
2020-01-27T06:20:09Z           3.60
2020-01-27T06:25:11Z           3.30
2020-01-27T06:30:05Z           3.30
2020-01-27T06:35:03Z           3.30
2020-01-27T06:40:08Z           3.50
2020-01-27T06:45:09Z           3.60
2020-01-27T06:50:04Z           3.60
2020-01-27T06:55:09Z           3.50
2020-01-27T07:00:10Z           3.50
2020-01-27T07:05:04Z           3.50
2020-01-27T07:10:04Z           3.40
2020-01-27T07:15:05Z           3.40
2020-01-27T07:20:03Z           3.40
2020-01-27T07:25:04Z           3.40
2020-01-27T07:30:09Z           3.50
2020-01-27T07:35:09Z           3.50
2020-01-27T07:40:04Z           4.00
2020-01-27T07:45:04Z           4.00
2020-01-27T07:50:08Z           4.00
2020-01-27T07:55:09Z           4.10
2020-01-27T08:00:09Z           4.10
2020-01-27T08:05:04Z           4.10
2020-01-27T08:10:09Z           4.20
2020-01-27T08:15:04Z           4.20
2020-01-27T08:20:03Z           4.20
2020-01-27T08:25:08Z           4.50
2020-01-27T08:30:10Z           4.60
2020-01-27T08:35:04Z           4.60
2020-01-27T08:40:09Z           4.80
2020-01-27T08:45:03Z           4.80
2020-01-27T08:50:08Z           4.80
2020-01-27T08:55:09Z           5.00
2020-01-27T09:00:05Z           5.10
2020-01-27T09:05:09Z           5.10
2020-01-27T09:10:04Z           5.60
2020-01-27T09:15:09Z           5.60
2020-01-27T09:20:03Z           5.60
2020-01-27T09:25:09Z           6.20
2020-01-27T09:30:09Z           6.20
2020-01-27T09:35:04Z           6.20
2020-01-27T09:40:08Z           6.30
2020-01-27T09:45:09Z           6.30
2020-01-27T09:50:04Z           6.30
2020-01-27T09:55:08Z           6.70
2020-01-27T10:00:09Z           6.70
2020-01-27T10:05:04Z           6.70
2020-01-27T10:10:09Z           7.10
2020-01-27T10:15:04Z           7.10
2020-01-27T10:20:09Z           7.10
2020-01-27T10:25:03Z           7.30
2020-01-27T10:30:10Z           7.30
2020-01-27T10:35:03Z           7.30
2020-01-27T10:40:09Z           8.10
2020-01-27T10:45:03Z           8.10
2020-01-27T10:50:08Z           8.10
2020-01-27T10:55:08Z           8.20
2020-01-27T11:00:05Z           8.20
2020-01-27T11:05:09Z           8.20
2020-01-27T11:10:04Z           7.80
2020-01-27T11:15:09Z           7.80
2020-01-27T11:20:04Z           7.80
2020-01-27T11:25:08Z           7.90
2020-01-27T11:30:09Z           7.90
2020-01-27T11:35:04Z           7.90
2020-01-27T11:40:04Z           8.10
2020-01-27T11:45:08Z           8.20
2020-01-27T11:50:09Z           8.20
2020-01-27T11:55:03Z           8.30
2020-01-27T12:00:09Z           8.30
2020-01-27T12:05:04Z           8.30
2020-01-27T12:10:03Z           8.30
2020-01-27T12:15:08Z           8.30
2020-01-27T12:20:09Z           8.30
2020-01-27T12:25:04Z           8.40
2020-01-27T12:30:09Z           8.40
2020-01-27T12:35:04Z           8.40
2020-01-27T12:40:04Z           8.30
2020-01-27T12:45:07Z           8.30
2020-01-27T12:50:09Z           8.30
2020-01-27T12:55:04Z           8.30
2020-01-27T13:00:10Z           8.20
2020-01-27T13:05:04Z           8.20
2020-01-27T13:10:09Z           8.50
2020-01-27T13:15:04Z           8.50
2020-01-27T13:20:04Z           8.50
2020-01-27T13:25:08Z           8.50
2020-01-27T13:30:09Z           8.50
2020-01-27T13:35:04Z           8.50
2020-01-27T13:40:04Z           8.50
2020-01-27T13:45:09Z           8.60
2020-01-27T13:50:04Z           8.60
2020-01-27T13:55:08Z           8.50
2020-01-27T14:00:05Z           8.50
2020-01-27T14:05:04Z           8.50
2020-01-27T14:10:08Z           8.30
2020-01-27T14:15:08Z           8.30
2020-01-27T14:20:04Z           8.30
2020-01-27T14:25:03Z           8.30
2020-01-27T14:30:09Z           8.20
2020-01-27T14:35:04Z           8.20
2020-01-27T14:40:04Z           8.10
2020-01-27T14:45:09Z           8.10
2020-01-27T14:50:08Z           8.10
2020-01-27T14:55:04Z           7.60
2020-01-27T15:00:10Z           7.60
2020-01-27T15:05:04Z           7.60
2020-01-27T15:10:09Z           7.50
2020-01-27T15:15:05Z           7.50
2020-01-27T15:20:08Z           7.50
2020-01-27T15:25:09Z           7.50
2020-01-27T15:30:04Z           7.50
2020-01-27T15:35:09Z           7.50
2020-01-27T15:40:09Z           7.10
2020-01-27T15:45:04Z           7.10
2020-01-27T15:50:04Z           7.10
2020-01-27T15:55:09Z           6.50
2020-01-27T16:00:09Z           6.40
2020-01-27T16:05:09Z           6.40
2020-01-27T16:10:03Z           5.50
2020-01-27T16:15:09Z           5.50
2020-01-27T16:20:03Z           5.50
2020-01-27T16:25:08Z           5.10
2020-01-27T16:30:10Z           5.10
2020-01-27T16:35:03Z           5.10
2020-01-27T16:40:04Z           4.70
2020-01-27T16:45:08Z           4.70
2020-01-27T16:50:09Z           4.70
2020-01-27T16:55:03Z           4.30
2020-01-27T17:00:09Z           4.30
2020-01-27T17:05:04Z           4.30
2020-01-27T17:10:09Z           3.90
2020-01-27T17:15:04Z           3.90
2020-01-27T17:20:04Z           3.90
2020-01-27T17:25:08Z           3.90
2020-01-27T17:30:09Z           3.80
2020-01-27T17:35:04Z           3.80
2020-01-27T17:40:08Z           4.10
2020-01-27T17:45:09Z           4.20
2020-01-27T17:50:04Z           4.20
2020-01-27T17:55:08Z           4.00
2020-01-27T18:00:09Z           4.00
2020-01-27T18:05:04Z           4.00
2020-01-27T18:10:09Z           4.30
2020-01-27T18:15:04Z           4.30
2020-01-27T18:20:09Z           4.30
2020-01-27T18:25:04Z           4.10
2020-01-27T18:30:10Z           4.10
2020-01-27T18:35:04Z           4.10
2020-01-27T18:40:06Z           4.50
2020-01-27T18:45:09Z           4.50
2020-01-27T18:50:03Z           4.50
2020-01-27T18:55:08Z           4.40
2020-01-27T19:00:05Z           4.50
2020-01-27T19:05:08Z           4.50
2020-01-27T19:10:09Z           4.60
2020-01-27T19:15:04Z           4.60
2020-01-27T19:20:04Z           4.60
2020-01-27T19:25:03Z           4.80
2020-01-27T19:30:15Z           4.80
2020-01-27T19:35:03Z           4.80
2020-01-27T19:40:04Z           5.10
2020-01-27T19:45:08Z           5.10
2020-01-27T19:50:09Z           5.10
2020-01-27T19:55:04Z           5.30
2020-01-27T20:00:11Z           5.40
2020-01-27T20:05:05Z           5.40
2020-01-27T20:10:04Z           5.50
2020-01-27T20:15:07Z           5.50
2020-01-27T20:20:09Z           5.50
2020-01-27T20:25:03Z           5.60
2020-01-27T20:30:07Z           5.50
2020-01-27T20:35:08Z           5.50
2020-01-27T20:40:09Z           5.30
2020-01-27T20:45:04Z           5.30
2020-01-27T20:50:09Z           5.30
2020-01-27T20:55:09Z           5.40
2020-01-27T21:00:05Z           5.50
2020-01-27T21:05:09Z           5.50
2020-01-27T21:10:03Z           5.40
2020-01-27T21:15:09Z           5.30
2020-01-27T21:20:03Z           5.30
2020-01-27T21:25:09Z           5.50
2020-01-27T21:30:10Z           5.50
2020-01-27T21:35:04Z           5.50
2020-01-27T21:40:04Z           5.60
2020-01-27T21:45:03Z           5.60
2020-01-27T21:50:03Z           5.60
2020-01-27T21:55:04Z           5.60
2020-01-27T22:00:09Z           5.60
2020-01-27T22:05:04Z           5.60
2020-01-27T22:10:09Z           5.40
2020-01-27T22:15:03Z           5.40
2020-01-27T22:20:08Z           5.40
2020-01-27T22:25:08Z           5.60
2020-01-27T22:30:06Z           5.60
2020-01-27T22:35:03Z           5.60
2020-01-27T22:40:04Z           5.50
2020-01-27T22:45:07Z           5.50
2020-01-27T22:50:09Z           5.50
2020-01-27T22:55:04Z           5.70
2020-01-27T23:00:05Z           5.70
2020-01-27T23:05:05Z           5.70
2020-01-27T23:10:09Z           5.60
2020-01-27T23:15:04Z           5.60
2020-01-27T23:20:07Z           5.60
2020-01-27T23:25:04Z           5.60
2020-01-27T23:30:11Z           5.60
2020-01-27T23:35:03Z           5.60
2020-01-27T23:40:04Z           5.60
2020-01-27T23:45:10Z           5.60
2020-01-27T23:50:04Z           5.60
2020-01-27T23:55:07Z           5.60
2020-01-28T00:00:09Z           5.70
2020-01-28T00:05:03Z           5.70
2020-01-28T00:10:08Z           5.70
2020-01-28T00:15:09Z           5.70
2020-01-28T00:20:04Z           5.70
2020-01-28T00:25:03Z           5.70
2020-01-28T00:30:05Z           5.70
2020-01-28T00:35:09Z           5.70
2020-01-28T00:40:03Z           5.70
2020-01-28T00:45:09Z           5.70
2020-01-28T00:50:04Z           5.70
2020-01-28T00:55:08Z           5.70
2020-01-28T01:00:09Z           5.80
2020-01-28T01:05:04Z           5.80
2020-01-28T01:10:09Z           5.80
2020-01-28T01:15:03Z           5.80
2020-01-28T01:20:04Z           5.80
2020-01-28T01:25:09Z           6.10
2020-01-28T01:30:09Z           6.10
2020-01-28T01:35:09Z           6.10
2020-01-28T01:40:04Z           6.20
2020-01-28T01:45:09Z           6.30
2020-01-28T01:50:03Z           6.30
2020-01-28T01:55:08Z           6.40
2020-01-28T02:00:09Z           6.30
2020-01-28T02:05:03Z           6.30
2020-01-28T02:10:08Z           6.40
2020-01-28T02:15:03Z           6.40
2020-01-28T02:20:05Z           6.40
2020-01-28T02:25:08Z           6.30
2020-01-28T02:30:09Z           6.30
2020-01-28T02:35:03Z           6.30
2020-01-28T02:40:09Z           6.50
2020-01-28T02:45:08Z           6.50
2020-01-28T02:50:09Z           6.50
2020-01-28T02:55:03Z           6.60
2020-01-28T03:00:10Z           6.50
2020-01-28T03:05:04Z           6.50
2020-01-28T03:10:09Z           6.70
2020-01-28T03:15:03Z           6.60
2020-01-28T03:20:04Z           6.60
2020-01-28T03:25:09Z           6.60
2020-01-28T03:30:09Z           6.60
2020-01-28T03:35:04Z           6.60
2020-01-28T03:40:09Z           6.60
2020-01-28T03:45:04Z           6.60
2020-01-28T03:50:08Z           6.60
2020-01-28T03:55:04Z           6.60
2020-01-28T04:00:10Z           6.70
2020-01-28T04:05:04Z           6.70
2020-01-28T04:10:08Z           6.80
2020-01-28T04:15:04Z           6.80
2020-01-28T04:20:08Z           6.80
2020-01-28T04:25:09Z           6.70
2020-01-28T04:30:04Z           6.70
2020-01-28T04:35:08Z           6.70
2020-01-28T04:40:09Z           6.80
2020-01-28T04:45:04Z           6.80
2020-01-28T04:50:08Z           6.80
2020-01-28T04:55:03Z           6.80
2020-01-28T05:00:05Z           6.80
2020-01-28T05:05:09Z           6.80
2020-01-28T05:10:04Z           6.80
2020-01-28T05:15:09Z           6.80
2020-01-28T05:20:03Z           6.80
2020-01-28T05:25:08Z           6.60
2020-01-28T05:30:10Z           6.60
2020-01-28T05:35:04Z           6.60
2020-01-28T05:40:03Z           6.50
2020-01-28T05:45:08Z           6.50
2020-01-28T05:50:03Z           6.50
2020-01-28T05:55:09Z           6.50
2020-01-28T06:00:05Z           6.50
2020-01-28T06:05:09Z           6.50
2020-01-28T06:10:04Z           6.50
2020-01-28T06:15:09Z           6.40
2020-01-28T06:20:03Z           6.40
2020-01-28T06:25:11Z           6.50
2020-01-28T06:30:09Z           6.60
2020-01-28T06:35:04Z           6.60
2020-01-28T06:40:08Z           6.80
2020-01-28T06:45:03Z           6.80
2020-01-28T06:50:05Z           6.80
2020-01-28T06:55:10Z           6.80
2020-01-28T07:00:10Z           6.80
2020-01-28T07:05:04Z           6.80
2020-01-28T07:10:09Z           6.80
2020-01-28T07:15:04Z           6.70
2020-01-28T07:20:09Z           6.70
2020-01-28T07:25:04Z           6.80
2020-01-28T07:30:09Z           6.80
2020-01-28T07:35:04Z           6.80
2020-01-28T07:40:08Z           6.90
2020-01-28T07:45:03Z           6.90
2020-01-28T07:50:08Z           6.90
2020-01-28T07:55:03Z           7.10
2020-01-28T08:00:09Z           7.10
2020-01-28T08:05:04Z           7.10
2020-01-28T08:10:09Z           7.10
2020-01-28T08:15:05Z           7.10
2020-01-28T08:20:03Z           7.10
2020-01-28T08:25:08Z           7.10
2020-01-28T08:30:09Z           7.20
2020-01-28T08:35:04Z           7.20
2020-01-28T08:40:09Z           7.20
2020-01-28T08:45:04Z           7.30
2020-01-28T08:50:07Z           7.30
2020-01-28T08:55:09Z           7.30
2020-01-28T09:00:09Z           7.40
2020-01-28T09:05:09Z           7.40
2020-01-28T09:10:04Z           7.70
2020-01-28T09:15:09Z           7.70
2020-01-28T09:20:03Z           7.70
2020-01-28T09:25:03Z           7.70
2020-01-28T09:30:04Z           7.70
2020-01-28T09:35:09Z           7.70
2020-01-28T09:40:09Z           7.60
2020-01-28T09:45:03Z           7.60
2020-01-28T09:50:04Z           7.60
2020-01-28T09:55:08Z           7.80
2020-01-28T10:00:09Z           7.80
2020-01-28T10:05:04Z           7.80
2020-01-28T10:10:09Z           8.10
2020-01-28T10:15:04Z           8.10
2020-01-28T10:20:09Z           8.10
2020-01-28T10:25:03Z           8.30
2020-01-28T10:30:10Z           8.20
2020-01-28T10:35:04Z           8.20
2020-01-28T10:40:09Z           8.30
2020-01-28T10:45:04Z           8.30
2020-01-28T10:50:08Z           8.30
2020-01-28T10:55:03Z           8.10
2020-01-28T11:00:09Z           8.10
2020-01-28T11:05:04Z           8.10
2020-01-28T11:10:09Z           8.10
2020-01-28T11:15:09Z           8.00
2020-01-28T11:20:04Z           8.00
2020-01-28T11:25:08Z           8.00
2020-01-28T11:30:05Z           8.00
2020-01-28T11:35:09Z           8.00
2020-01-28T11:40:04Z           8.00
2020-01-28T11:45:08Z           8.00
2020-01-28T11:50:09Z           8.00
2020-01-28T11:55:03Z           8.00
