name: WX-Habs
2020-12-21T15:00:05.491562559Z 8.75
2020-12-21T15:05:03.69652971Z  8.75
2020-12-21T15:10:09.296994123Z 8.75
2020-12-21T15:15:04.509912212Z 8.58
2020-12-21T15:20:08.915502511Z 8.58
2020-12-21T15:25:04.160825461Z 8.58
2020-12-21T15:30:10.028153026Z 8.69
2020-12-21T15:35:04.319070558Z 8.69
2020-12-21T15:40:08.626703006Z 8.69
2020-12-21T15:45:03.842578819Z 8.64
2020-12-21T15:50:03.993132561Z 8.64
2020-12-21T15:55:09.190360088Z 8.64
2020-12-21T16:00:05.161425136Z 8.53
2020-12-21T16:05:04.60671024Z  8.53
2020-12-21T16:10:09.090125295Z 8.53
2020-12-21T16:15:04.281149087Z 8.64
2020-12-21T16:20:08.663431982Z 8.64
2020-12-21T16:25:03.889667617Z 8.64
2020-12-21T16:30:09.78555944Z  8.58
2020-12-21T16:35:04.030082657Z 8.58
2020-12-21T16:40:09.480535911Z 8.58
2020-12-21T16:45:03.677908695Z 8.42
2020-12-21T16:50:08.86694677Z  8.42
2020-12-21T16:55:04.131699239Z 8.42
2020-12-21T17:00:09.996339449Z 8.31
2020-12-21T17:05:04.208551802Z 8.31
2020-12-21T17:10:08.819117791Z 8.31
2020-12-21T17:15:04.103746928Z 8.37
2020-12-21T17:20:09.625488474Z 8.37
2020-12-21T17:25:04.143534173Z 8.37
2020-12-21T17:30:05.384012862Z 8.26
2020-12-21T17:35:03.782066652Z 8.26
2020-12-21T17:40:09.367314772Z 8.26
2020-12-21T17:45:03.634100014Z 8.2
2020-12-21T17:50:08.86651418Z  8.2
2020-12-21T17:55:04.110953952Z 8.2
2020-12-21T18:00:05.260502063Z 8.47
2020-12-21T18:05:09.474454048Z 8.47
2020-12-21T18:10:03.898440045Z 8.47
2020-12-21T18:15:09.185246713Z 8.2
2020-12-21T18:20:03.665341203Z 8.2
2020-12-21T18:25:03.917112403Z 8.2
2020-12-21T18:30:09.797375836Z 8.31
2020-12-21T18:35:04.151772059Z 8.31
2020-12-21T18:40:09.517502252Z 8.31
2020-12-21T18:45:03.792560978Z 8.2
2020-12-21T18:50:09.081352534Z 8.2
2020-12-21T18:55:04.375307665Z 8.2
2020-12-21T19:00:10.440877068Z 8.53
2020-12-21T19:05:03.942058995Z 8.53
2020-12-21T19:10:09.551749384Z 8.53
2020-12-21T19:15:03.911314984Z 8.37
2020-12-21T19:20:09.463711648Z 8.37
2020-12-21T19:25:03.797068284Z 8.37
2020-12-21T19:30:09.77542368Z  8.47
2020-12-21T19:35:04.062068482Z 8.47
2020-12-21T19:40:04.527087817Z 8.47
2020-12-21T19:45:03.939337891Z 8.47
2020-12-21T19:50:09.244612597Z 8.47
2020-12-21T19:55:04.89799969Z  8.47
2020-12-21T20:00:09.848488511Z 8.53
2020-12-21T20:05:04.240254464Z 8.53
2020-12-21T20:10:08.966284634Z 8.53
2020-12-21T20:15:04.287245047Z 8.36
2020-12-21T20:20:03.734930909Z 8.36
2020-12-21T20:25:09.059105614Z 8.36
2020-12-21T20:30:05.317016194Z 8.36
2020-12-21T20:35:09.535388571Z 8.36
2020-12-21T20:40:03.982981229Z 8.36
2020-12-21T20:45:09.227086784Z 8.31
2020-12-21T20:50:04.464106152Z 8.31
2020-12-21T20:55:08.716658722Z 8.31
2020-12-21T21:00:04.78209974Z  8.26
2020-12-21T21:05:09.059079749Z 8.26
2020-12-21T21:10:04.489201033Z 8.26
2020-12-21T21:15:08.77973422Z  8.37
2020-12-21T21:20:04.310682576Z 8.36
2020-12-21T21:25:09.55695682Z  8.36
2020-12-21T21:30:04.482383719Z 8.1
2020-12-21T21:35:03.854349903Z 8.1
2020-12-21T21:40:04.183324148Z 8.1
2020-12-21T21:45:09.467284415Z 8.15
2020-12-21T21:50:03.694531251Z 8.15
2020-12-21T21:55:08.880650786Z 8.15
2020-12-21T22:00:04.741471541Z 8.1
2020-12-21T22:05:09.384540738Z 8.1
2020-12-21T22:10:03.815299349Z 8.1
2020-12-21T22:15:09.002789554Z 8.2
2020-12-21T22:20:04.396260129Z 8.2
2020-12-21T22:25:03.666054381Z 8.2
2020-12-21T22:30:09.59895603Z  8.05
2020-12-21T22:35:03.790154691Z 8.05
2020-12-21T22:40:09.166328813Z 8.05
2020-12-21T22:45:04.457722544Z 8.15
2020-12-21T22:50:03.653604642Z 8.15
2020-12-21T22:55:08.84100499Z  8.15
2020-12-21T23:00:04.949905574Z 8.26
2020-12-21T23:05:09.278686927Z 8.26
2020-12-21T23:10:03.627996632Z 8.26
2020-12-21T23:15:04.014914959Z 8.1
2020-12-21T23:20:09.431358183Z 8.1
2020-12-21T23:25:03.7650502Z   8.1
2020-12-21T23:30:09.661223733Z 8.2
2020-12-21T23:35:03.85934638Z  8.2
2020-12-21T23:40:09.206324607Z 8.2
2020-12-21T23:45:04.44545463Z  8.26
2020-12-21T23:50:09.612590423Z 8.26
2020-12-21T23:55:03.811937195Z 8.26
2020-12-22T00:00:12.295333972Z 8.26
2020-12-22T00:05:03.885640327Z 8.26
2020-12-22T00:10:04.38084065Z  8.26
2020-12-22T00:15:09.553120746Z 8.1
2020-12-22T00:20:03.980768Z    8.1
2020-12-22T00:25:09.18896165Z  8.1
2020-12-22T00:30:05.299372048Z 8.31
2020-12-22T00:35:04.490306804Z 8.31
2020-12-22T00:40:08.823573301Z 8.31
2020-12-22T00:45:03.995431813Z 8.15
2020-12-22T00:50:09.190007249Z 8.15
2020-12-22T00:55:04.364632999Z 8.15
2020-12-22T01:00:10.229553541Z 8.36
2020-12-22T01:05:04.477965667Z 8.36
2020-12-22T01:10:09.113636521Z 8.36
2020-12-22T01:15:04.327147445Z 8.26
2020-12-22T01:20:08.727161482Z 8.26
2020-12-22T01:25:03.9082545Z   8.26
2020-12-22T01:30:09.768472986Z 8.31
2020-12-22T01:35:04.02125493Z  8.31
2020-12-22T01:40:04.406821762Z 8.31
2020-12-22T01:45:04.729561361Z 8.2
2020-12-22T01:50:08.89523578Z  8.2
2020-12-22T01:55:04.37102819Z  8.2
2020-12-22T02:00:10.349682142Z 8.1
2020-12-22T02:05:03.698618303Z 8.1
2020-12-22T02:10:09.403409917Z 8.1
2020-12-22T02:15:04.63771143Z  8.36
2020-12-22T02:20:09.018871142Z 8.36
2020-12-22T02:25:04.197824937Z 8.36
2020-12-22T02:30:05.054249126Z 8.31
2020-12-22T02:35:09.404147862Z 8.31
2020-12-22T02:40:03.873657771Z 8.31
2020-12-22T02:45:09.080866481Z 8.15
2020-12-22T02:50:04.284794793Z 8.15
2020-12-22T02:55:04.469302108Z 8.15
2020-12-22T03:00:09.360191358Z 8.2
2020-12-22T03:05:03.626855968Z 8.2
2020-12-22T03:10:09.222659933Z 8.2
2020-12-22T03:15:04.421391802Z 8.36
2020-12-22T03:20:08.841666677Z 8.36
2020-12-22T03:25:04.069728578Z 8.36
2020-12-22T03:30:05.121724062Z 8.36
2020-12-22T03:35:09.335215695Z 8.36
2020-12-22T03:40:03.710930369Z 8.36
2020-12-22T03:45:08.883143148Z 8.42
2020-12-22T03:50:04.080422672Z 8.42
2020-12-22T03:55:09.272434308Z 8.42
2020-12-22T04:00:05.117424514Z 8.05
2020-12-22T04:05:04.631247239Z 8.05
2020-12-22T04:10:09.044457594Z 8.05
2020-12-22T04:15:04.263300734Z 8.05
2020-12-22T04:20:03.76728872Z  8.05
2020-12-22T04:25:08.951819209Z 8.05
2020-12-22T04:30:04.885587281Z 8.26
2020-12-22T04:35:09.134923113Z 8.26
2020-12-22T04:40:04.474735656Z 8.26
2020-12-22T04:45:03.758984535Z 8.15
2020-12-22T04:50:08.954553645Z 8.15
2020-12-22T04:55:04.256036306Z 8.15
2020-12-22T05:00:10.245240623Z 8.05
2020-12-22T05:05:04.537991586Z 8.05
2020-12-22T05:10:09.094607618Z 8.05
2020-12-22T05:15:04.291009525Z 8.2
2020-12-22T05:20:09.496097042Z 8.2
2020-12-22T05:25:03.897657446Z 8.2
2020-12-22T05:30:10.020494433Z 8.26
2020-12-22T05:35:04.300892346Z 8.26
2020-12-22T05:40:09.635503394Z 8.26
2020-12-22T05:45:03.846569536Z 8.26
2020-12-22T05:50:04.038037215Z 8.26
2020-12-22T05:55:09.215117165Z 8.26
2020-12-22T06:00:05.223480801Z 8.2
2020-12-22T06:05:09.413588067Z 8.2
2020-12-22T06:10:03.779454507Z 8.2
2020-12-22T06:15:04.037576517Z 8.26
2020-12-22T06:20:09.40181128Z  8.26
2020-12-22T06:25:09.485568299Z 8.26
2020-12-22T06:30:04.606116472Z 8.26
2020-12-22T06:35:08.853540833Z 8.26
2020-12-22T06:40:04.189119832Z 8.26
2020-12-22T06:45:04.383968481Z 8.2
2020-12-22T06:50:09.54676273Z  8.2
2020-12-22T06:55:03.789271827Z 8.2
2020-12-22T07:00:09.648674806Z 8.26
2020-12-22T07:05:03.8523114Z   8.26
2020-12-22T07:10:09.540284034Z 8.26
2020-12-22T07:15:03.767109131Z 8.26
2020-12-22T07:20:09.201382401Z 8.26
2020-12-22T07:25:04.432594151Z 8.26
2020-12-22T07:30:10.563676494Z 8.36
2020-12-22T07:35:03.924895363Z 8.36
2020-12-22T07:40:09.667605948Z 8.36
2020-12-22T07:45:03.894104544Z 8.36
2020-12-22T07:50:09.115369984Z 8.36
2020-12-22T07:55:04.323591488Z 8.36
2020-12-22T08:00:10.302282885Z 8.31
2020-12-22T08:05:03.612018729Z 8.31
2020-12-22T08:10:04.405669244Z 8.31
2020-12-22T08:15:09.605930291Z 8.36
2020-12-22T08:20:03.948869051Z 8.36
2020-12-22T08:25:09.369597572Z 8.36
2020-12-22T08:30:05.492692906Z 8.26
2020-12-22T08:35:03.686453745Z 8.26
2020-12-22T08:40:09.05600746Z  8.26
2020-12-22T08:45:04.254071568Z 8.36
2020-12-22T08:50:04.570808867Z 8.36
2020-12-22T08:55:08.762234689Z 8.36
2020-12-22T09:00:04.975888218Z 8.47
2020-12-22T09:05:09.180154103Z 8.47
2020-12-22T09:10:04.647081111Z 8.47
2020-12-22T09:15:03.861443258Z 8.47
2020-12-22T09:20:04.262982914Z 8.47
2020-12-22T09:25:09.507023424Z 8.47
2020-12-22T09:30:04.397428623Z 8.69
2020-12-22T09:35:08.799443528Z 8.69
2020-12-22T09:40:04.281387576Z 8.69
2020-12-22T09:45:04.495052572Z 8.69
2020-12-22T09:50:03.740771643Z 8.69
2020-12-22T09:55:04.1373307Z   8.69
2020-12-22T10:00:10.000210496Z 8.75
2020-12-22T10:05:04.194319242Z 8.75
2020-12-22T10:10:09.04047114Z  8.75
2020-12-22T10:15:04.431689685Z 8.69
2020-12-22T10:20:08.822799694Z 8.69
2020-12-22T10:27:16.741284743Z 8.69
2020-12-22T10:30:09.636969787Z 8.64
2020-12-22T10:35:03.875327281Z 8.64
2020-12-22T10:40:09.276990103Z 8.64
2020-12-22T10:45:04.498063202Z 8.81
2020-12-22T10:50:03.733873423Z 8.81
2020-12-22T10:55:08.859480909Z 8.81
2020-12-22T11:00:04.803527944Z 8.92
2020-12-22T11:05:04.269844452Z 8.92
2020-12-22T11:10:08.800048651Z 8.92
2020-12-22T11:15:04.233085964Z 8.92
2020-12-22T11:20:09.648229385Z 8.92
2020-12-22T11:25:03.867849215Z 8.92
2020-12-22T11:30:05.110100456Z 8.81
2020-12-22T11:35:04.377531866Z 8.81
2020-12-22T11:40:04.279516722Z 8.81
2020-12-22T11:45:04.785383538Z 8.81
2020-12-22T11:50:09.072479183Z 8.81
2020-12-22T11:55:04.424660457Z 8.81
2020-12-22T12:00:04.347634529Z 8.92
2020-12-22T12:05:08.884340447Z 8.92
2020-12-22T12:10:04.374310824Z 8.92
2020-12-22T12:15:09.596575248Z 8.81
2020-12-22T12:20:04.000030784Z 8.81
2020-12-22T12:30:04.929595336Z 8.75
2020-12-22T12:35:04.47099432Z  8.75
2020-12-22T12:40:08.780760703Z 8.75
2020-12-22T12:45:04.075922843Z 8.81
2020-12-22T12:50:09.454311213Z 8.81
2020-12-22T12:55:03.65863516Z  8.81
2020-12-22T13:00:09.657674674Z 8.69
2020-12-22T13:05:03.893083045Z 8.69
2020-12-22T13:10:09.404608869Z 8.69
2020-12-22T13:15:03.708180319Z 8.69
2020-12-22T13:20:09.17264197Z  8.69
2020-12-22T13:25:04.459387718Z 8.69
2020-12-22T13:30:09.367610814Z 8.81
2020-12-22T13:35:04.822098958Z 8.81
2020-12-22T13:40:09.130281083Z 8.81
2020-12-22T13:45:04.386918514Z 8.81
2020-12-22T13:50:09.579682062Z 8.81
2020-12-22T13:55:03.800655725Z 8.81
2020-12-22T14:00:09.761197361Z 8.69
2020-12-22T14:05:03.938400514Z 8.69
2020-12-22T14:10:04.397168956Z 8.69
2020-12-22T14:15:09.654099792Z 8.69
2020-12-22T14:20:04.009567781Z 8.69
2020-12-22T14:25:09.176770509Z 8.69
2020-12-22T14:30:05.018105919Z 8.69
2020-12-22T14:35:09.40664123Z  8.69
2020-12-22T14:40:03.822764493Z 8.69
2020-12-22T14:45:09.255914333Z 8.86
2020-12-22T14:50:04.766660163Z 8.86
2020-12-22T14:55:03.936982717Z 8.86
2020-12-22T15:00:04.810862048Z 8.64
2020-12-22T15:05:09.337320611Z 8.64
2020-12-22T15:10:03.679647882Z 8.64
2020-12-22T15:15:08.89208008Z  8.53
2020-12-22T15:20:04.302828494Z 8.53
2020-12-22T15:25:09.544204559Z 8.53
2020-12-22T15:30:04.574188189Z 8.75
2020-12-22T15:35:03.788473682Z 8.75
2020-12-22T15:40:09.067704613Z 8.75
2020-12-22T15:45:04.309215237Z 8.86
2020-12-22T15:50:04.500445841Z 8.86
2020-12-22T15:55:03.672006515Z 8.86
2020-12-22T16:00:09.566667585Z 8.86
2020-12-22T16:05:04.007427082Z 8.86
2020-12-22T16:10:09.579556367Z 8.86
2020-12-22T16:15:03.754885606Z 8.75
2020-12-22T16:20:09.088928237Z 8.75
2020-12-22T16:25:04.272456035Z 8.75
2020-12-22T16:30:10.088050932Z 8.81
2020-12-22T16:35:04.273740121Z 8.81
2020-12-22T16:40:04.565895652Z 8.81
